date,direction,bo_minutes,trigger_minutes,trigger_rank,depth_at_trigger,dr_size,entry,dist_to_extreme_pts,leg_risk_pts,leg_stopped_first,leg_mfe_r,leg_hit_old_extreme,leg_r_old_extreme,leg_hit_ext_025,leg_r_ext_025,leg_hit_ext_05,leg_r_ext_05,trig_risk_pts,trig_stopped_first,trig_mfe_r,trig_hit_old_extreme,trig_r_old_extreme,trig_hit_ext_025,trig_r_ext_025,trig_hit_ext_05,trig_r_ext_05,depth_b
2025-09-19,up,115,305,3,0.12984822934232715,148.25,24846.25,10.0,9.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,7.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-09-19,down,40,55,1,0.2193877551020408,98.0,24727.25,7.75,13.75,True,1.4,True,0.5636363636363636,False,-1.0,False,-1.0,13.75,True,1.4,True,0.5636363636363636,False,-1.0,False,-1.0,<25%
2025-09-22,up,5,25,1,0.10492505353319058,116.75,24926.75,4.25,8.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,8.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-09-22,up,5,150,2,0.06796116504854369,180.25,24992.5,2.0,10.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,10.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-09-22,up,5,185,3,0.10899182561307902,183.5,24989.25,8.5,11.5,False,3.3043478260869565,True,0.7391304347826086,False,0.8260869565217391,False,0.8260869565217391,11.5,False,3.3043478260869565,True,0.7391304347826086,False,0.8260869565217391,False,0.8260869565217391,<25%
2025-09-22,up,5,235,4,0.07990012484394507,200.25,25009.75,4.75,11.25,True,1.5555555555555556,True,0.4222222222222222,False,-1.0,False,-1.0,9.25,True,1.8918918918918919,True,0.5135135135135135,False,-1.0,False,-1.0,<25%
2025-09-22,up,5,245,5,0.049079754601226995,203.75,25015.25,2.75,7.25,True,0.5517241379310345,True,0.3793103448275862,False,-1.0,False,-1.0,7.25,True,0.5517241379310345,True,0.3793103448275862,False,-1.0,False,-1.0,<25%
2025-09-23,down,95,160,1,0.1782178217821782,101.0,24910.75,2.0,16.0,False,8.140625,True,0.125,True,1.703125,True,3.28125,16.0,False,8.140625,True,0.125,True,1.703125,True,3.28125,<25%
2025-09-23,down,95,220,2,0.28680479825517996,229.25,24810.5,30.0,35.75,False,0.7412587412587412,False,-0.5874125874125874,False,-0.5874125874125874,False,-0.5874125874125874,14.0,True,1.5178571428571428,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-24,down,40,195,1,0.48484848484848486,272.25,24708.25,81.25,50.75,False,0.5024630541871922,False,-0.6157635467980296,False,-0.6157635467980296,False,-0.6157635467980296,17.75,True,1.4366197183098592,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-25,up,15,40,1,0.31163287086446106,234.25,24650.75,6.0,67.0,True,0.6865671641791045,True,0.08955223880597014,False,-1.0,False,-1.0,59.0,True,0.08050847457627118,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-25,up,15,225,2,0.886964448495898,274.25,24570.0,126.75,116.5,False,0.6545064377682404,False,0.5343347639484979,False,0.5343347639484979,False,0.5343347639484979,39.25,False,1.9426751592356688,False,1.585987261146497,False,1.585987261146497,False,1.585987261146497,75-100%
2025-09-29,down,80,180,1,0.23395149786019973,175.25,24825.25,25.0,16.0,True,0.359375,False,-1.0,False,-1.0,False,-1.0,11.75,True,0.48936170212765956,False,-1.0,False,-1.0,False,-1.0,<25%
2025-09-29,down,80,215,2,0.3152639087018545,175.25,24842.25,42.0,13.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,13.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-09-29,down,80,240,3,0.3980028530670471,175.25,24855.0,54.75,15.0,False,4.966666666666667,True,3.65,False,1.1833333333333333,False,1.1833333333333333,8.75,False,8.514285714285714,True,6.257142857142857,False,2.0285714285714285,False,2.0285714285714285,25-50%
2025-09-30,up,25,190,1,0.9323843416370107,140.5,24751.75,111.0,20.0,False,8.1,True,5.55,True,7.30625,False,7.325,10.0,False,16.2,True,11.1,True,14.6125,False,14.65,75-100%
2025-10-01,up,0,25,1,0.1814516129032258,186.0,24897.5,14.5,19.25,True,1.2077922077922079,True,0.7532467532467533,False,-1.0,False,-1.0,7.0,True,3.3214285714285716,True,2.0714285714285716,False,-1.0,False,-1.0,<25%
2025-10-01,up,0,35,2,0.13607188703465983,194.75,24910.0,10.75,15.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,15.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-01,up,0,115,3,0.08978675645342311,222.75,24943.75,5.0,15.0,False,6.2,True,0.3333333333333333,True,4.045833333333333,False,4.533333333333333,9.75,True,0.8974358974358975,True,0.5128205128205128,False,-1.0,False,-1.0,<25%
2025-10-01,up,0,170,4,0.047665369649805445,257.0,24979.0,4.0,8.25,True,1.3333333333333333,True,0.48484848484848486,False,-1.0,False,-1.0,8.25,True,1.3333333333333333,True,0.48484848484848486,False,-1.0,False,-1.0,<25%
2025-10-01,up,0,240,5,0.04530201342281879,298.0,25021.0,3.0,10.5,True,1.5,True,0.2857142857142857,False,-1.0,False,-1.0,10.5,True,1.5,True,0.2857142857142857,False,-1.0,False,-1.0,<25%
2025-10-01,up,0,270,6,0.05101214574898785,308.75,25032.5,2.25,13.5,True,0.3148148148148148,True,0.16666666666666666,False,-1.0,False,-1.0,10.0,True,0.425,True,0.225,False,-1.0,False,-1.0,<25%
2025-10-01,up,0,300,7,0.0925181013676589,310.75,25032.5,4.25,24.5,True,0.01020408163265306,False,-1.0,False,-1.0,False,-1.0,13.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-02,down,30,60,1,0.33951497860199714,175.25,25029.25,35.5,24.0,True,1.1875,False,-1.0,False,-1.0,False,-1.0,14.75,True,1.9322033898305084,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-10-02,down,30,205,2,0.6804564907275321,175.25,25085.5,91.75,27.5,True,0.22727272727272727,False,-1.0,False,-1.0,False,-1.0,6.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-10-02,down,30,305,3,0.7574893009985735,175.25,25111.5,117.75,15.0,False,1.3666666666666667,False,0.13333333333333333,False,0.13333333333333333,False,0.13333333333333333,10.5,False,1.9523809523809523,False,0.19047619047619047,False,0.19047619047619047,False,0.19047619047619047,75-100%
2025-10-06,up,170,200,1,0.20486815415821502,123.25,25223.75,8.0,17.25,True,1.681159420289855,True,0.463768115942029,False,-1.0,False,-1.0,4.75,True,1.631578947368421,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-07,down,5,15,1,0.3141025641025641,78.0,25192.75,6.0,18.5,False,11.243243243243244,True,0.32432432432432434,True,1.3783783783783783,True,2.4324324324324325,18.0,False,11.555555555555555,True,0.3333333333333333,True,1.4166666666666667,True,2.5,25-50%
2025-10-07,down,5,55,2,0.3447461629279811,211.75,25074.75,21.75,51.25,False,1.7560975609756098,True,0.424390243902439,True,1.4573170731707317,False,0.5756097560975609,41.75,False,2.155688622754491,True,0.5209580838323353,True,1.7889221556886228,False,0.7065868263473054,25-50%
2025-10-08,up,55,65,1,0.09565217391304348,172.5,25239.75,6.75,9.75,False,10.717948717948717,True,0.6923076923076923,True,5.115384615384615,True,9.538461538461538,8.25,False,12.666666666666666,True,0.8181818181818182,True,6.045454545454546,True,11.272727272727273,<25%
2025-10-08,up,55,145,2,0.21137206427688504,202.25,25251.5,24.75,18.0,False,5.152777777777778,True,1.375,True,4.184027777777778,False,4.361111111111111,15.5,False,5.983870967741935,True,1.596774193548387,True,4.858870967741935,False,5.064516129032258,<25%
2025-10-08,up,55,210,3,0.11764705882352941,216.75,25282.0,8.75,16.75,False,3.716417910447761,True,0.5223880597014925,False,2.8656716417910446,False,2.8656716417910446,16.75,False,3.716417910447761,True,0.5223880597014925,False,2.8656716417910446,False,2.8656716417910446,<25%
2025-10-08,up,55,280,4,0.14205816554809844,223.5,25295.0,2.5,29.25,False,1.6837606837606838,True,0.08547008547008547,False,1.1965811965811965,False,1.1965811965811965,12.5,False,3.94,True,0.2,False,2.8,False,2.8,<25%
2025-10-09,down,0,145,1,0.5734513274336284,141.25,25203.75,10.25,70.75,True,0.607773851590106,True,0.14487632508833923,False,-1.0,False,-1.0,26.0,True,0.375,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-10-09,down,0,160,2,0.24125874125874125,143.0,25200.75,9.0,25.5,True,1.5686274509803921,True,0.35294117647058826,False,-1.0,False,-1.0,25.5,True,1.5686274509803921,True,0.35294117647058826,False,-1.0,False,-1.0,<25%
2025-10-09,down,0,170,3,0.24610591900311526,160.5,25190.0,15.75,23.75,True,1.231578947368421,True,0.6631578947368421,False,-1.0,False,-1.0,23.75,True,1.231578947368421,True,0.6631578947368421,False,-1.0,False,-1.0,<25%
2025-10-09,down,0,210,4,0.33477011494252873,174.0,25197.25,36.5,21.75,True,0.6781609195402298,False,-1.0,False,-1.0,False,-1.0,21.75,True,0.6781609195402298,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-10-10,down,25,65,1,0.16626002091321018,717.25,24723.25,52.5,66.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,66.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-10,down,25,85,2,0.33112582781456956,717.25,24827.0,156.25,81.25,False,5.449230769230769,True,1.9230769230769231,True,4.13,False,5.227692307692307,40.25,False,11.0,True,3.8819875776397517,True,8.33695652173913,False,10.5527950310559,25-50%
2025-10-13,up,105,120,1,0.15552855407047386,205.75,24921.0,9.25,22.75,True,0.0989010989010989,False,-1.0,False,-1.0,False,-1.0,17.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-13,up,105,195,2,0.3006396588486141,234.5,24902.0,57.0,13.5,True,4.666666666666667,True,4.222222222222222,False,-1.0,False,-1.0,11.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-10-14,up,5,30,1,0.22773044151820293,322.75,24740.5,3.25,70.25,False,2.9466192170818504,True,0.046263345195729534,True,1.1948398576512456,True,2.3434163701067616,51.0,True,0.5490196078431373,True,0.06372549019607843,False,-1.0,False,-1.0,<25%
2025-10-14,up,5,50,2,0.24244604316546764,347.5,24730.5,38.0,46.25,False,4.691891891891892,True,0.8216216216216217,True,2.7,True,4.578378378378378,38.25,True,5.673202614379085,True,0.9934640522875817,True,3.264705882352941,True,5.5359477124183005,<25%
2025-10-14,up,5,105,3,0.18469814704124327,418.25,24827.0,12.25,65.0,True,1.853846153846154,True,0.18846153846153846,True,1.7971153846153847,False,-1.0,37.0,True,3.2567567567567566,True,0.3310810810810811,True,3.1570945945945947,False,-1.0,<25%
2025-10-14,up,5,115,4,0.07221006564551423,457.0,24870.5,7.5,25.5,True,3.019607843137255,True,0.29411764705882354,False,-1.0,False,-1.0,25.5,True,3.019607843137255,True,0.29411764705882354,False,-1.0,False,-1.0,<25%
2025-10-14,up,5,175,5,0.16999050332383667,526.5,24927.25,20.25,69.25,True,0.11913357400722022,False,-1.0,False,-1.0,False,-1.0,7.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-15,down,150,235,1,0.5788599889319314,451.75,24891.75,228.5,33.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,18.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-10-15,down,150,275,2,0.6546762589928058,451.75,24920.0,256.75,39.0,False,1.9230769230769231,False,-0.11538461538461539,False,-0.11538461538461539,False,-0.11538461538461539,16.25,True,1.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-10-16,down,70,190,1,0.5251396648044693,447.5,24873.0,141.0,94.0,False,2.4414893617021276,True,1.5,False,0.449468085106383,False,0.449468085106383,28.0,False,8.196428571428571,True,5.035714285714286,False,1.5089285714285714,False,1.5089285714285714,50-75%
2025-10-16,down,70,280,2,0.3306902985074627,536.0,24756.5,113.0,64.25,True,0.9961089494163424,False,-1.0,False,-1.0,False,-1.0,64.25,True,0.9961089494163424,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-10-17,up,215,235,1,0.07762237762237763,357.5,25015.75,14.25,13.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,13.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-17,up,215,270,2,0.14545454545454545,357.5,25017.5,12.5,39.5,False,0.9683544303797469,True,0.31645569620253167,False,-0.7215189873417721,False,-0.7215189873417721,22.0,True,1.7386363636363635,True,0.5681818181818182,False,-1.0,False,-1.0,<25%
2025-10-17,up,215,290,3,0.08023483365949119,383.25,25047.75,8.0,22.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,12.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-20,up,5,45,1,0.16004813477737664,207.75,25317.75,4.75,28.5,False,1.2894736842105263,True,0.16666666666666666,False,-0.6140350877192983,False,-0.6140350877192983,28.5,False,1.2894736842105263,True,0.16666666666666666,False,-0.6140350877192983,False,-0.6140350877192983,<25%
2025-10-20,up,5,135,2,0.2372697724810401,230.75,25312.25,33.25,21.5,False,1.9651162790697674,True,1.5465116279069768,False,-0.5581395348837209,False,-0.5581395348837209,15.25,True,2.7704918032786887,True,2.180327868852459,False,-1.0,False,-1.0,<25%
2025-10-20,up,5,195,3,0.04483837330552659,239.75,25351.5,3.0,7.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,7.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-21,up,75,85,1,0.1214574898785425,123.5,25322.75,4.0,11.0,True,1.9318181818181819,True,0.36363636363636365,False,-1.0,False,-1.0,11.0,True,1.9318181818181819,True,0.36363636363636365,False,-1.0,False,-1.0,<25%
2025-10-21,up,75,110,2,0.20071047957371227,140.75,25331.75,12.25,16.0,True,0.65625,False,-1.0,False,-1.0,False,-1.0,16.0,True,0.65625,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-22,down,5,110,1,0.4493006993006993,286.0,25022.75,19.5,109.0,False,2.0,True,0.17889908256880735,True,0.8348623853211009,True,1.4908256880733946,46.0,False,4.739130434782608,True,0.42391304347826086,True,1.9782608695652173,True,3.532608695652174,25-50%
2025-10-22,down,5,125,2,0.354647720544701,422.25,24997.0,130.0,19.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,19.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-10-22,down,5,130,3,0.36589698046181174,422.25,24990.25,123.25,31.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,31.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-10-22,down,5,135,4,0.37122557726465366,422.25,24971.5,104.5,52.25,True,0.3827751196172249,False,-1.0,False,-1.0,False,-1.0,52.25,True,0.3827751196172249,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-10-22,down,5,150,5,0.40142095914742454,422.25,24969.0,102.0,67.5,True,2.433333333333333,True,1.511111111111111,False,-1.0,False,-1.0,42.25,True,3.8875739644970415,True,2.4142011834319526,False,-1.0,False,-1.0,25-50%
2025-10-23,up,5,80,1,0.41575757575757577,206.25,25197.0,8.25,77.5,False,1.1741935483870967,True,0.1064516129032258,True,0.771774193548387,False,0.7225806451612903,38.25,False,2.3790849673202614,True,0.21568627450980393,True,1.5637254901960784,False,1.4640522875816993,25-50%
2025-10-23,up,5,90,2,0.13448275862068965,217.5,25205.75,10.75,18.5,True,1.135135135135135,True,0.581081081081081,False,-1.0,False,-1.0,18.5,True,1.135135135135135,True,0.581081081081081,False,-1.0,False,-1.0,<25%
2025-10-23,up,5,100,3,0.07198228128460686,225.75,25222.75,2.0,14.25,True,0.2807017543859649,True,0.14035087719298245,False,-1.0,False,-1.0,14.25,True,0.2807017543859649,True,0.14035087719298245,False,-1.0,False,-1.0,<25%
2025-10-23,up,5,260,4,0.11678200692041522,289.0,25271.25,16.75,17.0,True,0.6617647058823529,False,-1.0,False,-1.0,False,-1.0,10.0,True,1.125,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-24,up,140,150,1,0.14962121212121213,132.0,25552.25,9.5,10.25,True,0.17073170731707318,False,-1.0,False,-1.0,False,-1.0,7.0,True,0.25,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-24,up,140,170,2,0.17424242424242425,132.0,25554.25,7.5,15.5,True,1.064516129032258,True,0.4838709677419355,False,-1.0,False,-1.0,14.75,True,1.11864406779661,True,0.5084745762711864,False,-1.0,False,-1.0,<25%
2025-10-24,up,140,270,3,0.30141843971631205,141.0,25555.0,15.75,26.75,True,0.4392523364485981,False,-1.0,False,-1.0,False,-1.0,12.25,True,0.9591836734693877,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-10-27,up,5,120,1,0.12987012987012986,115.5,25908.75,3.25,11.75,True,0.7872340425531915,True,0.2765957446808511,False,-1.0,False,-1.0,6.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-27,up,5,140,2,0.1522633744855967,121.5,25916.25,1.75,16.75,True,0.05970149253731343,False,-1.0,False,-1.0,False,-1.0,11.25,True,0.08888888888888889,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-27,up,5,185,3,0.2222222222222222,121.5,25914.25,3.75,23.25,False,2.881720430107527,True,0.16129032258064516,True,1.467741935483871,True,2.774193548387097,10.5,False,6.380952380952381,True,0.35714285714285715,True,3.25,True,6.142857142857143,<25%
2025-10-27,up,5,205,4,0.06415094339622641,132.5,25926.5,2.5,6.0,True,0.0,False,-1.0,False,-1.0,False,-1.0,3.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-27,up,5,215,5,0.06666666666666667,135.0,25930.0,1.5,7.5,True,2.1666666666666665,True,0.2,False,-1.0,False,-1.0,7.5,True,2.1666666666666665,True,0.2,False,-1.0,False,-1.0,<25%
2025-10-27,up,5,305,6,0.17195325542570952,149.75,25942.75,3.5,22.25,False,1.7303370786516854,True,0.15730337078651685,False,0.8202247191011236,False,0.8202247191011236,16.5,False,2.3333333333333335,True,0.21212121212121213,False,1.106060606060606,False,1.106060606060606,<25%
2025-10-28,up,120,130,1,0.3960923623445826,140.75,26117.5,29.25,26.5,False,4.30188679245283,True,1.1037735849056605,True,2.431603773584906,True,3.759433962264151,21.5,False,5.3023255813953485,True,1.3604651162790697,True,2.997093023255814,True,4.633720930232558,25-50%
2025-10-28,up,120,190,2,0.06563039723661486,144.75,26144.0,6.75,2.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,2.75,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-28,up,120,195,3,0.11226252158894647,144.75,26147.0,3.75,12.5,False,6.76,True,0.3,True,3.195,True,6.09,12.5,False,6.76,True,0.3,True,3.195,True,6.09,<25%
2025-10-28,up,120,210,4,0.0722495894909688,152.25,26155.75,2.5,8.5,False,8.911764705882353,True,0.29411764705882354,True,4.772058823529412,False,0.5,8.5,False,8.911764705882353,True,0.29411764705882354,True,4.772058823529412,False,0.5,<25%
2025-10-28,up,120,220,5,0.05787781350482315,155.5,26157.75,3.75,5.25,False,14.047619047619047,True,0.7142857142857143,True,8.119047619047619,False,0.42857142857142855,5.25,False,14.047619047619047,True,0.7142857142857143,True,8.119047619047619,False,0.42857142857142855,<25%
2025-10-28,down,5,60,1,0.5581395348837209,86.0,26029.5,20.75,27.25,True,0.8623853211009175,True,0.7614678899082569,False,-1.0,False,-1.0,16.5,True,0.0,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-10-29,down,55,70,1,0.19329896907216496,97.0,26233.0,3.5,15.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,15.25,True,0.0,False,-1.0,False,-1.0,False,-1.0,<25%
2025-10-29,down,55,135,2,0.513184584178499,123.25,26246.0,42.75,20.5,True,0.2682926829268293,False,-1.0,False,-1.0,False,-1.0,20.5,True,0.2682926829268293,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-10-29,down,55,165,3,0.5273833671399595,123.25,26251.0,47.75,17.25,True,1.855072463768116,False,-1.0,False,-1.0,False,-1.0,17.25,True,1.855072463768116,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-10-29,down,55,210,4,0.7038539553752535,123.25,26239.75,36.5,50.25,False,3.791044776119403,True,0.7263681592039801,True,1.3395522388059702,True,1.9527363184079602,50.25,False,3.791044776119403,True,0.7263681592039801,True,1.3395522388059702,True,1.9527363184079602,50-75%
2025-10-29,down,55,295,5,0.6925157799819658,277.25,26192.5,143.25,48.75,True,0.8769230769230769,False,-1.0,False,-1.0,False,-1.0,48.75,True,0.8769230769230769,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-10-30,down,285,320,1,0.2651704073150457,300.75,25908.0,26.25,53.5,False,0.7289719626168224,True,0.49065420560747663,False,0.6728971962616822,False,0.6728971962616822,38.75,False,1.0064516129032257,True,0.6774193548387096,False,0.9290322580645162,False,0.9290322580645162,25-50%
2025-10-31,down,85,255,1,0.4223652453740949,310.75,25998.5,109.75,21.5,True,0.7325581395348837,False,-1.0,False,-1.0,False,-1.0,12.5,True,1.26,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-10-31,down,85,325,2,0.7385358004827032,310.75,25992.75,104.0,125.5,False,0.0,False,-0.0,False,-0.0,False,-0.0,45.75,False,0.0,False,-0.0,False,-0.0,False,-0.0,50-75%
2025-11-03,down,0,55,1,0.3852295409181637,250.5,26052.25,36.75,59.75,True,0.14644351464435146,False,-1.0,False,-1.0,False,-1.0,38.0,True,0.23026315789473684,False,-1.0,False,-1.0,False,-1.0,25-50%
2025-11-03,down,0,170,2,0.5788423153692615,250.5,26148.0,132.5,12.5,True,0.9,False,-1.0,False,-1.0,False,-1.0,7.0,True,1.6071428571428572,False,-1.0,False,-1.0,False,-1.0,50-75%
2025-11-03,down,0,200,3,0.6017964071856288,250.5,26136.5,121.0,29.75,False,2.361344537815126,False,0.8823529411764706,False,0.8823529411764706,False,0.8823529411764706,13.25,False,5.30188679245283,False,1.9811320754716981,False,1.9811320754716981,False,1.9811320754716981,50-75%
2025-11-04,down,105,155,1,0.3641791044776119,251.25,25653.0,10.75,80.75,False,1.3498452012383901,True,0.13312693498452013,True,0.9109907120743034,False,0.9287925696594427,16.5,True,0.7575757575757576,True,0.6515151515151515,False,-1.0,False,-1.0,25-50%
2025-11-04,down,105,215,2,0.29648671808054844,291.75,25646.5,44.75,41.75,False,2.4550898203592815,True,1.0718562874251496,False,1.6407185628742516,False,1.6407185628742516,34.75,False,2.949640287769784,True,1.2877697841726619,False,1.9712230215827338,False,1.9712230215827338,25-50%
