date,direction,bo_minutes,ib_range,dr_size,leg_size,continued,d_first,d_last,d_first_leg,d_last_leg,q25_filled,q25_won,q25_r,q50_filled,q50_won,q50_r,q75_filled,q75_won,q75_r
2021-09-16,up,220,109.5,131.75,29.5,True,0.17267552182163187,0.17267552182163187,0.7711864406779662,0.7711864406779662,False,False,,False,False,,False,False,
2021-09-17,down,5,122.0,136.25,38.75,True,0.0,0.38028169014084506,0.0,0.7595907928388747,True,True,0.3333333333333333,False,False,,False,False,
2021-09-20,down,10,138.0,149.0,36.75,True,0.0,0.37317784256559766,0.0,1.080168776371308,True,True,0.3333333333333333,True,False,-0.1461818181818182,False,False,
2021-09-21,down,15,128.5,140.25,61.5,True,0.0,0.0,0.0,0.0,True,False,-0.0397456279809221,True,False,0.44038155802861684,True,False,1.8807631160572338
2021-09-22,up,30,116.75,128.25,25.0,True,0.0,0.6010568031704095,0.0,1.322674418604651,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-09-23,up,180,156.5,160.75,28.25,True,0.0,0.06656346749226007,0.0,0.3706896551724138,True,False,-0.050505050505050504,False,False,,False,False,
2021-09-24,up,100,73.0,83.25,28.5,True,0.0,0.3474178403755869,0.0,0.714975845410628,True,True,0.3333333333333333,False,False,,False,False,
2021-09-27,up,30,130.5,138.5,46.75,True,0.0,0.7387387387387387,0.0,2.1808510638297873,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-09-28,down,30,201.5,217.75,63.0,True,0.0,0.300561797752809,0.0,0.7149220489977728,True,True,0.3333333333333333,False,False,,False,False,
2021-09-29,down,65,118.75,147.5,124.0,True,0.0,0.3389261744966443,0.0,0.40239043824701193,True,True,0.3333333333333333,True,False,0.6798975672215108,False,False,
2021-09-30,down,20,74.25,85.0,36.0,True,0.0,0.7461734693877551,0.0,1.184549356223176,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-10-01,up,195,193.25,204.5,30.25,True,0.0,0.1452991452991453,0.0,0.9754098360655737,False,False,,False,False,,False,False,
2021-10-01,down,5,193.25,195.5,102.25,True,0.0,0.0,0.0,0.0,True,False,-1.0,True,False,-1.0,True,False,-1.0
2021-10-04,down,0,209.75,258.5,102.0,True,0.0,0.23663522012578617,0.0,0.46594427244582043,True,False,-0.046132008516678494,False,False,,False,False,
2021-10-05,up,10,139.0,153.5,37.75,True,0.0,0.2261072261072261,0.0,0.4911392405063291,True,False,-0.1655328798185941,False,False,,False,False,
2021-10-06,up,15,185.25,201.0,61.0,True,0.0,0.5904645476772616,0.0,1.872093023255814,True,True,0.3333333333333333,True,True,1.0,False,False,
2021-10-07,up,85,134.75,140.5,43.25,True,0.0,0.0,0.0,0.0,True,False,-0.744131455399061,True,False,-0.6161971830985915,True,False,-0.2323943661971831
2021-10-08,down,10,97.25,127.0,86.75,True,0.47244094488188976,0.47244094488188976,0.69164265129683,0.69164265129683,True,True,0.3333333333333333,True,False,0.7339901477832512,False,False,
