date,range_name,model,side,zone,range_width,penetration_pts,penetration_atr,disp_ratio,stop_pts,entry_minute,outcome,r,r_be25,minutes_to_exit
2023-01-11,6am,failure,short,0.05,34.25,0.75,0.14840989399293286,0.4878048780487805,11.85576923076951,504,win,1.3,1.3,11
2023-01-11,6am,failure,short,0.1,34.25,0.75,0.14840989399293286,0.4878048780487805,10.538461538462098,504,win,1.3,1.3,11
2023-01-11,6am,failure,long,0.0,34.25,1.75,0.45794392523364486,0.32786885245901637,13.173076923076923,439,win,1.3,1.3,29
2023-01-11,6am,failure,long,0.05,34.25,1.75,0.45794392523364486,0.32786885245901637,11.85576923076951,439,win,1.3,1.3,19
2023-01-11,6am,failure,long,0.1,34.25,1.75,0.45794392523364486,0.32786885245901637,10.538461538462098,439,win,1.3,1.3,19
2023-01-11,7am,retest,short,0.0,31.25,5.5,1.12,2.0370370370370368,12.019230769230768,488,loss,-1.0,-1.0,11
2023-01-11,7am,retest,short,0.05,31.25,5.5,1.12,2.0370370370370368,10.817307692307692,488,loss,-1.0,-1.0,11
2023-01-11,7am,retest,short,0.1,31.25,5.5,1.12,2.0370370370370368,9.615384615384615,488,loss,-1.0,-1.0,8
2023-01-11,7am,failure,short,0.0,31.25,0.75,0.17073170731707316,1.7085427135678393,12.019230769230768,482,loss,-1.0,-1.0,17
2023-01-11,7am,failure,short,0.05,31.25,0.75,0.17073170731707316,1.7085427135678393,10.817307692307692,482,loss,-1.0,-1.0,17
2023-01-11,7am,failure,short,0.1,31.25,0.75,0.17073170731707316,1.7085427135678393,9.615384615384615,482,loss,-1.0,0.0,14
2023-01-12,6am,retest,short,0.0,14.0,4.0,1.2513966480446927,2.2429906542056077,5.384615384615384,437,loss,-1.0,-1.0,1
2023-01-12,6am,retest,short,0.05,14.0,4.0,1.2513966480446927,2.2429906542056077,4.846153846153286,437,loss,-1.0,-1.0,1
2023-01-12,6am,retest,short,0.1,14.0,4.0,1.2513966480446927,2.2429906542056077,4.307692307692587,437,loss,-1.0,-1.0,1
2023-01-13,7am,retest,long,0.0,78.0,10.75,1.3467561521252798,0.9941520467836257,30.0,509,win,1.3,1.3,62
2023-01-13,7am,retest,long,0.05,78.0,10.75,1.3467561521252798,0.9941520467836257,27.00000000000028,509,win,1.3,1.3,61
2023-01-13,7am,retest,long,0.1,78.0,10.75,1.3467561521252798,0.9941520467836257,24.000000000000558,509,win,1.3,1.3,61
2023-01-13,7am,failure,long,0.0,78.0,0.75,0.0974477958236659,1.2923076923076924,30.0,485,win,1.3,1.3,86
2023-01-13,7am,failure,long,0.05,78.0,0.75,0.0974477958236659,1.2923076923076924,27.00000000000028,485,win,1.3,0.0,85
2023-01-13,7am,failure,long,0.1,78.0,0.75,0.0974477958236659,1.2923076923076924,24.000000000000558,485,win,1.3,0.0,85
2023-01-17,6am,retest,short,0.0,16.0,2.0,0.4647302904564315,1.7177914110429446,6.153846153846153,431,loss,-1.0,-1.0,8
2023-01-17,6am,retest,short,0.05,16.0,2.0,0.4647302904564315,1.7177914110429446,5.538461538462098,431,loss,-1.0,-1.0,8
2023-01-17,6am,retest,short,0.1,16.0,2.0,0.4647302904564315,1.7177914110429446,4.923076923076643,431,loss,-1.0,-1.0,8
2023-01-17,6am,retest,long,0.0,16.0,3.25,0.610738255033557,3.3165829145728645,6.153846153846153,471,loss,-1.0,0.0,11
2023-01-17,6am,retest,long,0.05,16.0,3.25,0.610738255033557,3.3165829145728645,5.538461538462098,471,loss,-1.0,0.0,11
2023-01-17,6am,retest,long,0.1,16.0,3.25,0.610738255033557,3.3165829145728645,4.923076923076643,471,loss,-1.0,-1.0,0
2023-01-17,6am,failure,short,0.0,16.0,2.25,0.6057692307692307,0.8187134502923976,6.153846153846153,421,win,1.3,1.3,2
2023-01-17,6am,failure,short,0.05,16.0,2.25,0.6057692307692307,0.8187134502923976,5.538461538462098,421,win,1.3,1.3,2
2023-01-17,6am,failure,short,0.1,16.0,2.25,0.6057692307692307,0.8187134502923976,4.923076923076643,421,win,1.3,1.3,2
2023-01-17,7am,retest,long,0.0,37.5,9.25,1.7679180887372015,1.2,14.423076923076923,488,win,1.3,1.3,22
2023-01-17,7am,retest,long,0.05,37.5,9.25,1.7679180887372015,1.2,12.98076923076923,488,win,1.3,1.3,12
2023-01-17,7am,retest,long,0.1,37.5,9.25,1.7679180887372015,1.2,11.538461538461538,488,win,1.3,1.3,12
2023-01-18,6am,retest,short,0.0,17.0,3.0,0.9180327868852459,1.0169491525423728,6.538461538461538,430,loss,-1.0,-1.0,26
2023-01-18,6am,retest,short,0.05,17.0,3.0,0.9180327868852459,1.0169491525423728,5.884615384615104,430,loss,-1.0,-1.0,26
2023-01-18,6am,retest,short,0.1,17.0,3.0,0.9180327868852459,1.0169491525423728,5.230769230768671,430,loss,-1.0,-1.0,13
2023-01-18,6am,failure,short,0.0,17.0,1.75,0.5444444444444444,0.17094017094017094,6.538461538461538,425,loss,-1.0,0.0,31
2023-01-18,6am,failure,short,0.05,17.0,1.75,0.5444444444444444,0.17094017094017094,5.884615384615104,425,loss,-1.0,0.0,31
2023-01-18,6am,failure,short,0.1,17.0,1.75,0.5444444444444444,0.17094017094017094,5.230769230768671,425,loss,-1.0,0.0,18
2023-01-19,6am,retest,long,0.0,41.25,5.5,1.2078431372549019,2.17687074829932,15.865384615384615,426,loss,-1.0,0.0,49
2023-01-19,6am,retest,long,0.05,41.25,5.5,1.2078431372549019,2.17687074829932,14.278846153846153,426,loss,-1.0,0.0,48
2023-01-19,6am,retest,long,0.1,41.25,5.5,1.2078431372549019,2.17687074829932,12.692307692307692,426,loss,-1.0,0.0,45
2023-01-19,6am,failure,long,0.0,41.25,4.5,1.00398406374502,2.0,15.865384615384615,423,loss,-1.0,0.0,52
2023-01-19,6am,failure,long,0.05,41.25,4.5,1.00398406374502,2.0,14.278846153846153,423,loss,-1.0,0.0,51
2023-01-19,6am,failure,long,0.1,41.25,4.5,1.00398406374502,2.0,12.692307692307692,423,loss,-1.0,0.0,48
2023-01-19,7am,retest,short,0.0,32.25,4.25,0.5300668151447662,0.8275862068965517,12.403846153846153,537,loss,-1.0,0.0,32
2023-01-19,7am,retest,short,0.05,32.25,4.25,0.5300668151447662,0.8275862068965517,11.163461538462098,537,loss,-1.0,-1.0,5
2023-01-19,7am,retest,short,0.1,32.25,4.25,0.5300668151447662,0.8275862068965517,9.923076923076643,537,loss,-1.0,-1.0,4
2023-01-19,7am,retest,long,0.0,32.25,8.5,1.0415754923413565,2.67515923566879,12.403846153846153,513,win,1.3,1.3,1
2023-01-19,7am,retest,long,0.05,32.25,8.5,1.0415754923413565,2.67515923566879,11.163461538462098,513,win,1.3,1.3,1
2023-01-20,6am,retest,short,0.0,27.0,5.0,1.2173913043478262,1.6058394160583942,10.384615384615385,437,loss,-1.0,-1.0,16
2023-01-20,6am,retest,short,0.05,27.0,5.0,1.2173913043478262,1.6058394160583942,9.346153846153566,437,loss,-1.0,-1.0,14
2023-01-20,6am,retest,short,0.1,27.0,5.0,1.2173913043478262,1.6058394160583942,8.307692307691747,437,loss,-1.0,0.0,14
2023-01-20,7am,failure,short,0.0,42.75,1.25,0.25830258302583026,2.210526315789474,16.442307692307693,487,win,1.3,1.3,25
2023-01-20,7am,failure,short,0.05,42.75,1.25,0.25830258302583026,2.210526315789474,14.798076923076362,487,win,1.3,1.3,24
2023-01-20,7am,failure,short,0.1,42.75,1.25,0.25830258302583026,2.210526315789474,13.153846153846434,487,win,1.3,1.3,23
2023-01-23,6am,failure,short,0.0,21.5,0.25,0.061946902654867256,0.6802721088435374,8.269230769230768,443,loss,-1.0,-1.0,12
2023-01-23,6am,failure,short,0.05,21.5,0.25,0.061946902654867256,0.6802721088435374,7.442307692307132,443,loss,-1.0,0.0,8
2023-01-23,6am,failure,short,0.1,21.5,0.25,0.061946902654867256,0.6802721088435374,6.615384615384895,443,loss,-1.0,0.0,8
2023-01-23,7am,retest,short,0.0,43.25,6.5,1.3284671532846715,3.2926829268292686,16.634615384615383,490,loss,-1.0,-1.0,10
2023-01-23,7am,retest,short,0.05,43.25,6.5,1.3284671532846715,3.2926829268292686,14.971153846153566,490,loss,-1.0,-1.0,8
2023-01-23,7am,retest,short,0.1,43.25,6.5,1.3284671532846715,3.2926829268292686,13.307692307691747,490,loss,-1.0,-1.0,8
2023-01-23,7am,failure,short,0.0,43.25,1.75,0.4083333333333333,0.9142857142857143,16.634615384615383,486,loss,-1.0,-1.0,14
2023-01-23,7am,failure,short,0.05,43.25,1.75,0.4083333333333333,0.9142857142857143,14.971153846153566,486,loss,-1.0,-1.0,12
2023-01-23,7am,failure,short,0.1,43.25,1.75,0.4083333333333333,0.9142857142857143,13.307692307691747,486,loss,-1.0,0.0,12
2023-01-24,7am,failure,long,0.0,18.75,1.0,0.27184466019417475,1.2857142857142858,7.211538461538462,500,win,1.3,1.3,10
2023-01-24,7am,failure,long,0.05,18.75,1.0,0.27184466019417475,1.2857142857142858,6.490384615384615,500,win,1.3,1.3,8
2023-01-24,7am,failure,long,0.1,18.75,1.0,0.27184466019417475,1.2857142857142858,5.769230769230769,500,win,1.3,1.3,8
2023-01-26,6am,retest,short,0.0,20.75,1.25,0.3888888888888889,0.8163265306122449,7.980769230769231,435,loss,-1.0,0.0,19
2023-01-26,6am,retest,short,0.05,20.75,1.25,0.3888888888888889,0.8163265306122449,7.182692307692028,435,win,1.3,1.3,10
2023-01-26,6am,retest,short,0.1,20.75,1.25,0.3888888888888889,0.8163265306122449,6.384615384614825,435,win,1.3,1.3,10
2023-01-26,7am,retest,short,0.0,58.25,6.5,0.4232558139534884,2.3908045977011496,22.403846153846153,520,loss,-1.0,0.0,42
2023-01-26,7am,retest,short,0.05,58.25,6.5,0.4232558139534884,2.3908045977011496,20.16346153846126,520,loss,-1.0,0.0,41
2023-01-26,7am,retest,short,0.1,58.25,6.5,0.4232558139534884,2.3908045977011496,17.923076923076362,520,loss,-1.0,0.0,40
2023-01-26,7am,failure,long,0.0,58.25,14.25,1.8344827586206895,11.604938271604938,22.403846153846153,513,win,1.3,1.3,3
2023-01-27,6am,retest,long,0.0,22.25,1.0,0.15426997245179064,0.5363984674329502,8.557692307692307,464,win,1.3,0.0,30
2023-01-27,6am,retest,long,0.05,22.25,1.0,0.15426997245179064,0.5363984674329502,7.701923076923636,464,win,1.3,0.0,30
2023-01-27,6am,retest,long,0.1,22.25,1.0,0.15426997245179064,0.5363984674329502,6.846153846153566,464,win,1.3,0.0,13
2023-01-27,6am,failure,long,0.0,22.25,0.75,0.11602209944751381,1.5510204081632653,8.557692307692307,459,win,1.3,0.0,35
2023-01-27,6am,failure,long,0.05,22.25,0.75,0.11602209944751381,1.5510204081632653,7.701923076923636,459,win,1.3,0.0,35
2023-01-27,6am,failure,long,0.1,22.25,0.75,0.11602209944751381,1.5510204081632653,6.846153846153566,459,win,1.3,0.0,18
2023-01-27,7am,failure,long,0.0,41.25,0.75,0.15555555555555556,1.3636363636363635,15.865384615384615,482,win,1.3,1.3,27
2023-01-27,7am,failure,long,0.05,41.25,0.75,0.15555555555555556,1.3636363636363635,14.278846153846153,482,win,1.3,1.3,13
2023-01-27,7am,failure,long,0.1,41.25,0.75,0.15555555555555556,1.3636363636363635,12.692307692307692,482,win,1.3,1.3,12
2023-01-30,6am,retest,short,0.0,41.75,3.25,0.8584905660377359,0.9815950920245399,16.057692307692307,473,loss,-1.0,-1.0,35
2023-01-30,6am,retest,short,0.05,41.75,3.25,0.8584905660377359,0.9815950920245399,14.451923076923356,473,loss,-1.0,-1.0,28
2023-01-30,6am,retest,short,0.1,41.75,3.25,0.8584905660377359,0.9815950920245399,12.846153846154406,473,loss,-1.0,0.0,22
2023-01-30,6am,failure,short,0.0,41.75,0.75,0.22340425531914893,1.7142857142857142,16.057692307692307,467,loss,-1.0,-1.0,41
2023-01-30,6am,failure,short,0.05,41.75,0.75,0.22340425531914893,1.7142857142857142,14.451923076923356,467,loss,-1.0,-1.0,34
2023-01-30,6am,failure,short,0.1,41.75,0.75,0.22340425531914893,1.7142857142857142,12.846153846154406,467,loss,-1.0,0.0,28
2023-01-30,7am,retest,short,0.0,30.0,0.75,0.14237288135593218,1.3471502590673574,11.538461538461538,492,win,1.3,1.3,25
2023-01-30,7am,retest,short,0.05,30.0,0.75,0.14237288135593218,1.3471502590673574,10.384615384615385,492,win,1.3,1.3,19
2023-01-30,7am,retest,short,0.1,30.0,0.75,0.14237288135593218,1.3471502590673574,9.23076923076923,492,win,1.3,1.3,19
2023-01-31,6am,retest,short,0.0,43.0,10.25,2.1825095057034223,4.484848484848484,16.538461538461537,432,loss,-1.0,-1.0,35
2023-01-31,6am,retest,short,0.05,43.0,10.25,2.1825095057034223,4.484848484848484,14.884615384615664,432,loss,-1.0,-1.0,34
2023-01-31,6am,retest,short,0.1,43.0,10.25,2.1825095057034223,4.484848484848484,13.23076923076979,432,loss,-1.0,-1.0,20
2023-01-31,7am,retest,short,0.0,33.75,1.5,0.3218390804597701,2.0408163265306123,12.98076923076923,483,win,1.3,1.3,15
2023-01-31,7am,retest,short,0.05,33.75,1.5,0.3218390804597701,2.0408163265306123,11.682692307692307,483,win,1.3,1.3,11
2023-01-31,7am,retest,short,0.1,33.75,1.5,0.3218390804597701,2.0408163265306123,10.384615384615385,483,win,1.3,1.3,11
2023-02-01,6am,retest,short,0.0,25.25,36.25,10.972972972972974,3.551401869158879,9.711538461538462,539,loss,-1.0,-1.0,3
2023-02-01,6am,retest,short,0.05,25.25,36.25,10.972972972972974,3.551401869158879,8.740384615384055,539,loss,-1.0,-1.0,2
2023-02-01,6am,retest,short,0.1,25.25,36.25,10.972972972972974,3.551401869158879,7.769230769231049,539,loss,-1.0,-1.0,2
2023-02-02,6am,retest,short,0.0,33.0,1.5,0.25609756097560976,1.7117117117117118,12.692307692307692,464,loss,-1.0,0.0,8
2023-02-02,7am,retest,short,0.0,61.0,9.75,1.0459770114942528,1.1636363636363636,23.46153846153846,507,loss,-1.0,-1.0,3
2023-02-02,7am,retest,short,0.05,61.0,9.75,1.0459770114942528,1.1636363636363636,21.115384615385175,507,loss,-1.0,-1.0,3
2023-02-02,7am,retest,short,0.1,61.0,9.75,1.0459770114942528,1.1636363636363636,18.76923076923049,507,loss,-1.0,-1.0,3
2023-02-02,7am,failure,short,0.0,61.0,2.75,0.30677290836653387,2.8382838283828384,23.46153846153846,500,loss,-1.0,-1.0,10
2023-02-02,7am,failure,short,0.05,61.0,2.75,0.30677290836653387,2.8382838283828384,21.115384615385175,500,loss,-1.0,-1.0,10
2023-02-02,7am,failure,short,0.1,61.0,2.75,0.30677290836653387,2.8382838283828384,18.76923076923049,500,loss,-1.0,-1.0,10
2023-02-03,6am,retest,short,0.0,48.5,37.25,6.046376811594203,5.539906103286385,18.653846153846153,447,loss,-1.0,-1.0,15
2023-02-03,6am,retest,short,0.05,48.5,37.25,6.046376811594203,5.539906103286385,16.788461538462098,447,loss,-1.0,-1.0,15
2023-02-03,6am,retest,short,0.1,48.5,37.25,6.046376811594203,5.539906103286385,14.923076923076643,447,loss,-1.0,-1.0,14
2023-02-03,6am,failure,long,0.0,48.5,3.5,0.2033195020746888,29.491525423728813,18.653846153846153,511,win,1.3,0.0,1
2023-02-03,6am,failure,long,0.05,48.5,3.5,0.2033195020746888,29.491525423728813,16.788461538462098,511,loss,-1.0,-1.0,0
2023-02-03,6am,failure,long,0.1,48.5,3.5,0.2033195020746888,29.491525423728813,14.923076923076643,511,loss,-1.0,-1.0,0
2023-02-03,7am,failure,short,0.0,63.5,1.75,0.25721784776902884,2.013888888888889,24.423076923076923,486,win,1.3,1.3,24
2023-02-03,7am,failure,short,0.05,63.5,1.75,0.25721784776902884,2.013888888888889,21.98076923076979,486,loss,-1.0,-1.0,10
2023-02-03,7am,failure,short,0.1,63.5,1.75,0.25721784776902884,2.013888888888889,19.53846153846126,486,loss,-1.0,-1.0,9
2023-02-06,6am,retest,short,0.0,39.25,42.25,6.32620320855615,4.343891402714932,15.096153846153845,516,loss,-1.0,0.0,45
2023-02-06,6am,retest,short,0.05,39.25,42.25,6.32620320855615,4.343891402714932,13.58653846153874,516,loss,-1.0,0.0,45
2023-02-06,6am,retest,short,0.1,39.25,42.25,6.32620320855615,4.343891402714932,12.076923076923636,516,loss,-1.0,0.0,30
2023-02-06,7am,retest,long,0.0,46.0,3.5,0.4768856447688564,1.7777777777777777,17.692307692307693,519,win,1.3,0.0,51
2023-02-06,7am,retest,long,0.05,46.0,3.5,0.4768856447688564,1.7777777777777777,15.923076923077483,519,win,1.3,0.0,42
2023-02-06,7am,retest,long,0.1,46.0,3.5,0.4768856447688564,1.7777777777777777,14.153846153845873,519,win,1.3,0.0,42
2023-02-06,7am,failure,long,0.0,46.0,1.25,0.17326732673267325,0.5970149253731343,17.692307692307693,517,win,1.3,0.0,53
2023-02-06,7am,failure,long,0.05,46.0,1.25,0.17326732673267325,0.5970149253731343,15.923076923077483,517,win,1.3,0.0,44
2023-02-06,7am,failure,long,0.1,46.0,1.25,0.17326732673267325,0.5970149253731343,14.153846153845873,517,win,1.3,0.0,44
2023-02-07,6am,retest,short,0.0,22.0,20.25,4.2631578947368425,3.085714285714286,8.461538461538462,473,loss,-1.0,-1.0,3
2023-02-07,6am,retest,short,0.05,22.0,20.25,4.2631578947368425,3.085714285714286,7.615384615384335,473,loss,-1.0,-1.0,1
2023-02-07,6am,retest,short,0.1,22.0,20.25,4.2631578947368425,3.085714285714286,6.76923076923021,473,loss,-1.0,-1.0,1
2023-02-07,6am,failure,short,0.0,22.0,1.75,0.4,1.3017751479289943,8.461538461538462,421,loss,-1.0,-1.0,1
2023-02-07,6am,failure,short,0.05,22.0,1.75,0.4,1.3017751479289943,7.615384615384335,421,loss,-1.0,-1.0,1
2023-02-07,6am,failure,short,0.1,22.0,1.75,0.4,1.3017751479289943,6.76923076923021,421,loss,-1.0,-1.0,0
2023-02-07,6am,failure,long,0.0,22.0,2.25,0.3818181818181818,0.6008583690987124,8.461538461538462,507,win,1.3,1.3,3
2023-02-07,6am,failure,long,0.05,22.0,2.25,0.3818181818181818,0.6008583690987124,7.615384615384335,507,win,1.3,1.3,2
2023-02-07,6am,failure,long,0.1,22.0,2.25,0.3818181818181818,0.6008583690987124,6.76923076923021,507,win,1.3,1.3,2
2023-02-08,6am,retest,short,0.0,24.75,19.25,3.161290322580645,1.7741935483870968,9.519230769230768,434,win,1.3,1.3,1
2023-02-08,6am,retest,short,0.05,24.75,19.25,3.161290322580645,1.7741935483870968,8.567307692308251,434,win,1.3,1.3,1
2023-02-08,6am,retest,short,0.1,24.75,19.25,3.161290322580645,1.7741935483870968,7.615384615384335,434,win,1.3,1.3,1
2023-02-08,6am,retest,long,0.0,24.75,13.25,2.2484848484848485,5.669291338582678,9.519230769230768,476,loss,-1.0,-1.0,6
2023-02-08,6am,retest,long,0.05,24.75,13.25,2.2484848484848485,5.669291338582678,8.567307692308251,476,loss,-1.0,-1.0,5
2023-02-08,6am,retest,long,0.1,24.75,13.25,2.2484848484848485,5.669291338582678,7.615384615384335,476,loss,-1.0,0.0,5
2023-02-08,7am,retest,long,0.0,57.25,5.5,0.8850574712643678,2.6950354609929077,22.01923076923077,494,loss,-1.0,-1.0,64
2023-02-08,7am,retest,long,0.05,57.25,5.5,0.8850574712643678,2.6950354609929077,19.81730769230825,494,loss,-1.0,-1.0,63
2023-02-08,7am,retest,long,0.1,57.25,5.5,0.8850574712643678,2.6950354609929077,17.615384615384336,494,loss,-1.0,-1.0,63
2023-02-09,6am,retest,long,0.0,49.5,3.0,0.563758389261745,1.3675213675213675,19.038461538461537,476,win,1.3,1.3,34
2023-02-09,6am,retest,long,0.05,49.5,3.0,0.563758389261745,1.3675213675213675,17.134615384615103,476,win,1.3,1.3,34
2023-02-09,6am,retest,long,0.1,49.5,3.0,0.563758389261745,1.3675213675213675,15.23076923076867,476,win,1.3,1.3,34
2023-02-09,6am,failure,short,0.0,49.5,3.75,0.695364238410596,2.804878048780488,19.038461538461537,567,win,1.3,1.3,4
2023-02-09,6am,failure,short,0.05,49.5,3.75,0.695364238410596,2.804878048780488,17.134615384615103,567,win,1.3,1.3,4
2023-02-09,6am,failure,short,0.1,49.5,3.75,0.695364238410596,2.804878048780488,15.23076923076867,567,win,1.3,1.3,4
2023-02-09,6am,failure,long,0.0,49.5,0.25,0.05405405405405406,0.7272727272727273,19.038461538461537,458,win,1.3,0.0,52
2023-02-09,6am,failure,long,0.05,49.5,0.25,0.05405405405405406,0.7272727272727273,17.134615384615103,458,win,1.3,0.0,52
2023-02-09,6am,failure,long,0.1,49.5,0.25,0.05405405405405406,0.7272727272727273,15.23076923076867,458,win,1.3,0.0,52
2023-02-09,7am,retest,short,0.0,30.5,15.0,2.463343108504399,11.84,11.73076923076923,520,loss,-1.0,0.0,5
2023-02-09,7am,retest,short,0.05,30.5,15.0,2.463343108504399,11.84,10.557692307692587,520,loss,-1.0,0.0,4
2023-02-09,7am,retest,short,0.1,30.5,15.0,2.463343108504399,11.84,9.384615384615945,520,loss,-1.0,0.0,4
2023-02-10,6am,retest,short,0.0,51.0,1.25,0.23102310231023102,0.7258064516129032,19.615384615384613,495,loss,-1.0,-1.0,29
2023-02-10,6am,retest,short,0.05,51.0,1.25,0.23102310231023102,0.7258064516129032,17.653846153846715,495,loss,-1.0,-1.0,28
2023-02-10,6am,retest,short,0.1,51.0,1.25,0.23102310231023102,0.7258064516129032,15.692307692307413,495,loss,-1.0,-1.0,28
2023-02-10,6am,failure,short,0.0,51.0,0.75,0.14046822742474915,0.6349206349206349,19.615384615384613,493,loss,-1.0,-1.0,31
2023-02-10,6am,failure,short,0.05,51.0,0.75,0.14046822742474915,0.6349206349206349,17.653846153846715,493,loss,-1.0,-1.0,30
2023-02-10,6am,failure,short,0.1,51.0,0.75,0.14046822742474915,0.6349206349206349,15.692307692307413,493,loss,-1.0,-1.0,30
2023-02-13,6am,retest,short,0.0,21.0,26.5,5.318996415770609,1.8604651162790697,8.076923076923077,499,win,1.3,0.0,24
2023-02-13,6am,retest,short,0.05,21.0,26.5,5.318996415770609,1.8604651162790697,7.269230769231329,499,win,1.3,0.0,13
2023-02-13,6am,retest,short,0.1,21.0,26.5,5.318996415770609,1.8604651162790697,6.461538461538182,499,win,1.3,0.0,13
2023-02-13,6am,retest,long,0.0,21.0,1.0,0.21132075471698114,1.411764705882353,8.076923076923077,536,win,1.3,0.0,12
2023-02-13,6am,retest,long,0.05,21.0,1.0,0.21132075471698114,1.411764705882353,7.269230769231329,536,win,1.3,0.0,11
2023-02-13,6am,retest,long,0.1,21.0,1.0,0.21132075471698114,1.411764705882353,6.461538461538182,536,win,1.3,0.0,11
2023-02-13,6am,failure,long,0.0,21.0,1.0,0.23529411764705882,1.2949640287769784,8.076923076923077,532,win,1.3,0.0,16
2023-02-13,7am,retest,long,0.0,43.0,5.5,1.3391304347826087,2.937062937062937,16.538461538461537,531,loss,-1.0,0.0,42
2023-02-13,7am,retest,long,0.05,43.0,5.5,1.3391304347826087,2.937062937062937,14.884615384615664,531,loss,-1.0,0.0,40
2023-02-13,7am,retest,long,0.1,43.0,5.5,1.3391304347826087,2.937062937062937,13.23076923076979,531,win,1.3,0.0,32
2023-02-14,6am,retest,short,0.0,26.5,1.75,0.40495867768595045,1.3580246913580247,10.192307692307692,475,win,1.3,1.3,7
2023-02-14,6am,retest,short,0.05,26.5,1.75,0.40495867768595045,1.3580246913580247,9.173076923076364,475,win,1.3,1.3,7
2023-02-14,6am,retest,short,0.1,26.5,1.75,0.40495867768595045,1.3580246913580247,8.153846153846434,475,win,1.3,1.3,7
2023-02-14,6am,failure,long,0.0,26.5,1.0,0.1917808219178082,0.6584362139917695,10.192307692307692,490,win,1.3,1.3,5
2023-02-14,6am,failure,long,0.05,26.5,1.0,0.1917808219178082,0.6584362139917695,9.173076923076364,490,win,1.3,1.3,5
2023-02-14,6am,failure,long,0.1,26.5,1.0,0.1917808219178082,0.6584362139917695,8.153846153846434,490,win,1.3,1.3,5
